LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_visibility,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_visibility,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_visibility,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_visibility,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_visibility,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_visibility,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_visibility,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_visibility,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_visibility,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_visibility,NOSE_x,NOSE_y,NOSE_z,NOSE_visibility,LEFT_KNEE_ANGLE,RIGHT_KNEE_ANGLE,TRUNK_TILT,velocity_LEFT_KNEE_LEFT_HIP,velocity_RIGHT_KNEE_RIGHT_HIP,velocity_LEFT_ANKLE_LEFT_KNEE,velocity_RIGHT_ANKLE_RIGHT_KNEE,distance_LEFT_KNEE_LEFT_HIP,distance_RIGHT_KNEE_RIGHT_HIP,distance_LEFT_ANKLE_LEFT_KNEE,distance_RIGHT_ANKLE_RIGHT_KNEE,activity_encoded
-0.4352287746217687,0.0879188390741276,-0.6167136286189157,0.9937448501586914,-0.03139929643944154,0.014560145093338195,0.6296967133329984,0.9949678182601929,-0.49352301271880455,-0.46800581762434146,0.3316153376675752,0.5954982042312622,0.12031747747692194,-0.4377394770746481,0.18483439727424056,0.678257405757904,-0.5068535947948206,-0.4987916306116624,-0.31746507574029753,0.295317143201828,0.24541859768338864,-0.368631062925031,-0.3254931167286091,0.3781716525554657,-0.9521287309570516,-0.28542158189196515,0.5696619238501234,0.8081673979759216,0.5736904015088482,-0.3755594151046375,0.3721591397518311,0.8206822872161865,-0.6621474054795831,0.7465269299522953,0.37544921755596833,0.9991320967674255,0.3302030477017614,0.8203252632400294,0.34591698120365505,0.9989436268806458,-0.13721672497316853,1.0155546197892018,0.40436812698213415,0.9983511567115784,0.29533060004373374,0.5940573592828232,-1.9237609683475652,-0.1155950910948879,0.017400042887192987,0.008301829926250733,0.09585750911818847,-0.7251620278741583,-0.5998796535164479,-0.4645223589018303,-0.17655402771752488,0
0.06426976065154993,-0.4651389850345924,-0.4865579449057519,0.9997159242630005,0.5773792348089606,-0.4593332203070786,0.47563678361669204,0.999790608882904,-0.08912684497013391,-1.0352925377813804,0.41154145117943014,0.990959882736206,0.6476778094586868,-0.9941880451797614,0.4091343786346346,0.9944500923156738,-0.14422778653932022,-0.957156398030618,-0.11803757895358254,0.9900208115577698,0.7295155178481393,-0.9681124969414907,-0.024273274454391168,0.9940207600593567,-0.3439035513141598,-0.6313016694404658,0.4770999658897555,0.9830737113952637,0.7853784718133519,-0.6552963714827669,0.7546629690025951,0.9425897598266602,-0.15220167997644182,0.5206668034617377,0.6301919084767861,0.9999598860740662,0.6690912167172344,0.5665539695734227,0.7912031416414438,0.9999438524246216,0.24652762025998962,0.6747266605199137,0.9478053763147916,0.9999879598617554,0.48138213182844114,0.17057893647328873,-0.9282238123367476,-0.2199201247493885,-0.23517722533996077,-0.2737167940705528,-0.2723341603866031,-0.8482108788824682,-0.8037302914313532,-0.634344275909004,-0.7399414538587475,0
-0.5322427243071209,-0.6391957464652872,0.2253168853828702,0.8622023463249207,0.1667416835582166,-0.608865875424956,-0.2409152319499114,0.878304123878479,-0.41375539005326845,-1.4033320973357482,0.4374469016026749,0.8098505139350891,0.38384641208847636,-1.3903101215078562,0.6245879000259613,0.8336889743804932,-0.29023688438456274,-1.3566513952635344,-0.17076661928601863,0.7726513743400574,0.4562722350119623,-1.4374798330146192,0.18901782211398827,0.7785510420799255,-0.7439908181707237,-0.6976149434848086,0.4599708043412426,0.89870285987854,0.5307101035876147,-0.6874837692373483,0.6749343575316353,0.9272231459617615,-0.8669023867244254,0.7186984228743925,0.7057831558937943,0.9835489988327026,0.28314879222230294,0.8077136573738337,0.6123171360805545,0.9865003824234009,-0.23892462512019777,1.0369160390613883,1.024090936516606,0.9863502383232117,0.014576259518591298,1.0937229127154373,-2.697430450030565,-0.18253317255707005,-0.2324125673565405,-0.14448343022402244,-0.27222732549963424,-1.1290100755399224,-1.1555275248611443,-1.0130143567267105,-1.2544084561529762,0
-0.1586145518889168,-0.074836322525634,0.3367640834966238,0.9995033144950867,-0.08837321646480377,-0.10544359608001727,-0.33385726585796877,0.9992157220840454,-0.283111293271476,0.03832314976886034,0.16896913824046383,0.9769006371498108,0.14424610833849938,-0.19212156934283697,0.5646462717700195,0.9274927973747253,-0.1129494970664503,0.0616646426137234,-0.013306841624518785,0.8673939108848572,0.3617465708629908,-0.4116235005921351,0.5345070235307715,0.7066261172294617,-0.1359046549367388,-0.04050077010420214,0.903326441631917,0.9871712923049927,-0.22590534719855024,-0.8870302034082924,-0.7372385709303841,0.9678231477737427,-0.24088672965606,0.075735736611868,1.1141679009648107,0.9999820590019226,0.018554995995602053,0.00642140035431026,0.7676595006186321,0.9999158382415771,0.1750467274580986,0.12570355091917698,0.7217312935941946,0.9999809861183167,0.713081926753181,-0.025733383530545235,0.3174476915317469,0.15513444865631337,-0.050378006365935944,-0.015880349369930068,-0.2618610650870554,0.12436938160022622,-0.14002128201789368,0.08114695984806926,-0.7388046106616343,0
-0.43275685988009993,-0.4475116390474601,0.9763535518344498,0.9988235235214233,-0.868169832490179,-0.3728205912677912,-0.9838226722583584,0.9989842772483826,-0.5990986142601742,0.6638399786784844,0.24945301339860226,0.6932390332221985,-0.6212918516098934,0.5815684898248019,0.13535064239171607,0.7494999766349792,-0.6564288662452815,0.6516963166194809,0.5952582440538288,0.2354823797941208,-0.6798969136571993,0.639715486361542,0.4082091659371289,0.2937352657318115,-0.21248115849096647,-0.27565923366494355,-0.12602741528353556,0.967732310295105,-0.8535203102380228,-0.2302528382435733,-0.46933536040087404,0.9635908007621765,-0.2829402124165096,-1.1778506691283914,-0.5036959717319983,0.9998482465744019,-0.9016244061067519,-1.1722244245406197,-0.7540410199223951,0.9998627305030823,-0.6065363141844634,-1.2206967128775026,-0.8361482892020089,0.9997015595436096,0.6029857219741337,0.44368290301191077,0.7822944414313919,-0.22881841120775165,-0.23728538092390092,-0.2633352778734045,-0.26325165332699546,1.3683227807710967,1.1790580803642472,0.49078764999749097,0.6111616845197251,3
0.5330353164934731,-0.0680799856658564,1.1194787033791997,0.9987679719924927,0.2977100982555576,-0.04514661558294985,-1.1220038072076366,0.998594343662262,0.3373369457178413,0.35847942779446473,0.33909803022548757,0.9538372159004211,0.43869753538180223,0.5195785885753226,-0.08763574005326255,0.9367297291755676,0.22465463409013992,0.12756464621287547,0.5539063601610044,0.7343900203704834,0.27592223365310947,0.32540854529431984,0.3750403597891251,0.6286510229110718,0.7818924455435814,-0.38001720850465603,0.7661576909367271,0.9874521493911743,0.009936909337523113,0.18566740406323592,-0.34349710198783207,0.9623567461967468,0.42000197617807633,-0.43141991943529506,0.11923401629796204,0.9999739527702332,0.1671998736959502,-0.23985842760344972,-0.24093150565386398,0.9999077320098877,0.20481734938257248,-0.4127948015345954,-0.429735411224784,0.9999735951423645,0.42433767583230697,0.24289392438030147,-2.2064593907613044,-0.020141086197981314,0.06717446051194392,0.8966974814400565,-0.168744465463559,0.5384469765766257,0.7292662322315072,-0.3194543734660599,-0.109546098235382,0
-0.8559782569992909,1.4487960706071907,0.5971632336998535,0.9974645376205444,-0.8903673246722091,1.3879095813943072,-0.5814851002879733,0.9973475337028503,-0.1250550152112252,0.47276181715391247,-2.184182062478707,0.9061517715454102,-1.2819276541934943,0.4189958159996134,-1.9405058942094942,0.9171045422554016,0.04114523427580316,0.519400240846831,-1.0201840621513778,0.4400300681591034,-1.192753466894023,0.5623364940698783,-1.0213883455951915,0.4403071999549866,-1.650551085260665,1.1067216267268014,-0.5444356602662953,0.9280562996864319,0.28728218482580964,1.1912751235889505,-1.075885093813186,0.9575055837631226,-0.8373901340217624,1.5015877874614232,0.5928576327998476,0.9999622106552124,-0.6825808251761629,1.4389555242892937,0.4760872929548754,0.9999697208404541,-0.7473921219870779,1.0720783951224058,0.7332226254323697,0.9999910593032837,-2.260906329381633,-2.4036202295088773,0.7081876659711108,-0.20993213247563025,-0.22271732413171857,-0.27120444302653524,-0.04331955874016043,-0.9493875448216873,-0.981158709186569,0.4893735779792949,0.7077984269155948,3
0.7177906342745375,2.615054428475686,-0.5145882286738693,0.9912354350090027,0.2021709788186672,2.584157843681581,0.5474095031430884,0.9890432953834534,0.9441214354696343,1.0989329590964911,-3.206770742022085,0.8498350977897644,0.012208795511265556,1.2633629379689173,-2.629193996180162,0.8547080755233765,1.0243532564955615,1.2420008654165078,-0.9434647139411605,0.25598156452178955,0.1852189309085398,1.3124812901925185,-0.6980996684718266,0.29087033867836,0.4345384101361158,2.104769711100997,-2.9954211932058867,0.9767343401908875,0.5172977327904086,1.8226577682149012,-2.0794329364915933,0.9756876230239868,0.8034393814423626,2.2892722163328068,-2.2723464090889904,0.9999681711196899,0.22142450668395208,2.322444243463636,-2.0008727647331512,0.999956488609314,0.8776561429393457,2.281024445589827,-2.798567989342817,0.99988853931427,-0.8924930190295999,-1.6674464609272324,-0.037113134794567,-0.18572094889613616,0.13167335421813797,-0.23742711345631362,-0.24948005302885679,-1.5005222816165842,-1.2259583312175926,1.2406679285737687,1.1411732331482043,2
-0.6652143295586068,-0.6318175841337236,0.5305034426723138,0.9970903992652893,-0.8508212187233218,-0.6525223651634003,-0.534826186875507,0.9971238374710083,-0.5022083672882574,0.2506067339200041,-0.1566565019596785,0.7012839317321777,-0.9958361510237552,0.3798881071525295,-0.11298455750511954,0.7893466353416443,-0.46079399893350903,0.7322040196425671,0.08847845574961818,0.2723599970340729,-1.3114678906068964,0.6504162755033563,-0.024124532708256666,0.36025485396385193,-0.27742923313676765,-0.44763891878881557,-0.10444022646666937,0.9634490609169006,-0.7698131118774526,-0.5454858197152874,-0.6231131323974762,0.983493447303772,-0.3856572126897661,-1.3022317515627655,-0.5109307303935339,0.9999132752418518,-0.8951226022751776,-1.343633862650988,-0.746417432345243,0.9999619126319885,-0.7031189465053608,-0.96704506671819,-0.8754594745661693,0.9998729228973389,0.27304591870618233,0.505539779976479,0.7407025482692592,-0.14509615845456658,-0.19708924076009976,-0.22775948461732792,-0.24503153961966573,1.0368570124013325,1.227686460446243,1.4411840493589403,1.0251235191855403,3
0.49237289925469846,-0.5308256281129982,-0.7557011783453981,0.9997847676277161,1.0723019696097076,-0.6217116544562644,0.7423358070813151,0.9997720718383789,0.3889326273053116,-1.3124115234322,0.2537764755837752,0.9895719289779663,0.9317081625989018,-1.4093979456372918,0.5514959577480991,0.9897433519363403,0.3020593329813278,-1.2663520845809024,-0.13252165343932204,0.9698472023010254,0.8491617936740047,-1.4453447006875513,0.18853889265040627,0.9715836048126221,0.11571112922963006,-0.733501083944986,0.3111342945394836,0.9828439354896545,1.2842732250573925,-0.8226943174093948,0.7962685431352273,0.9454354047775269,0.27656834723747886,0.7348073695250996,0.42328473287902496,0.9999683499336243,1.264817426598766,0.721637162173405,0.6897648872609901,0.9999324679374695,0.7625701406214549,0.9160737092497564,0.8226058265770559,0.9999815821647644,0.11200352609394279,-0.16628822757613526,0.4523621114433892,-0.1997449779218647,-0.17730809369833753,-0.26869102856884625,-0.18230073774094654,-1.1388461049257903,-1.164918707101464,-0.9377494100508702,-1.2438089410825823,0
